,cust_lat,cust_lon,product,catchment,parties_combined,radius
75,49.52719879150391,19.44070053100586,cpb,catchment_80,0.5416918632265333,466.536838821177
76,49.375985,19.423644219,cpb,catchment_80,0.5372482448869871,466.536838821177
77,49.363395,19.207484015,cpb,catchment_80,0.5303990284642353,466.536838821177
78,51.48179145,14.796174314,cpb,catchment_80,0.4295186571619412,466.536838821177
79,49.484415,19.376876339,cpb,catchment_80,0.5386189718608114,466.536838821177
80,49.426142247,19.411395,cpb,catchment_80,0.5381590181269909,466.536838821177
81,60.32575,24.708735515,cpb,catchment_80,0.4294028594374286,466.536838821177
82,51.3767188,14.226329723,cpb,catchment_80,0.4083757325695277,466.536838821177
83,52.318130809,20.97389,cpb,catchment_80,0.6200401325824436,466.536838821177
84,52.304095,21.045729022,cpb,catchment_80,0.6209628009850066,466.536838821177
85,52.27433587257619,21.03663067867037,cpb,catchment_80,0.6207347924186469,466.536838821177
86,52.32485,21.069713716,cpb,catchment_80,0.6213437995962288,466.536838821177
87,52.274977589,21.06519,cpb,catchment_80,0.6211199045640909,466.536838821177
88,52.260535,21.051402846,cpb,catchment_80,0.6208830056424317,466.536838821177
89,52.261860862,21.08477,cpb,catchment_80,0.6213324977445813,466.536838821177
90,51.71743235,14.403431691,cpb,catchment_80,0.4235511522254641,466.536838821177
91,49.016872919,19.58668,cpb,catchment_80,0.533168474842206,466.536838821177
92,49.126006061,19.694786,cpb,catchment_80,0.5387670912725352,466.536838821177
93,49.09469985961914,19.590900421142575,cpb,catchment_80,0.5351332222302022,466.536838821177
94,54.649663273,25.239687696,cpb,catchment_80,0.6278309070890187,466.536838821177
95,54.68470001220703,25.2677001953125,cpb,catchment_80,0.6273294314530908,466.536838821177
96,54.65,25.23,cpb,catchment_80,0.62786179051066,466.536838821177
97,49.044158842,19.63181,cpb,catchment_80,0.5350437969004803,466.536838821177
98,48.94793,19.797158553,cpb,catchment_80,0.5371020129451648,466.536838821177
99,51.59587155,13.735423719,cpb,catchment_80,0.398066176739608,466.536838821177
100,49.02438,19.351116471,cpb,catchment_80,0.5267566453520703,466.536838821177
101,49.11922,19.371352984,cpb,catchment_80,0.5294749639388591,466.536838821177
102,60.566095,24.183483757,cpb,catchment_80,0.4213259857287801,466.536838821177
103,49.080385,18.887684951,cpb,catchment_80,0.5137183237943173,466.536838821177
104,49.146821339,18.978245,cpb,catchment_80,0.518093333343366,466.536838821177
105,52.237985,21.117101667,cpb,catchment_80,0.6216713039555014,466.536838821177
106,52.23680114746094,21.128400802612305,cpb,catchment_80,0.6218127345430782,466.536838821177
107,52.249239311,21.103735,cpb,catchment_80,0.6215367849381159,466.536838821177
108,52.268105,21.1390916,cpb,catchment_80,0.6220541587281776,466.536838821177
109,48.756275,21.19536825,cpb,catchment_80,0.5608022689241776,466.536838821177
110,48.701715,21.234884697,cpb,catchment_80,0.559793443660522,466.536838821177
111,48.668075,21.262881368,cpb,catchment_80,0.5592194123835438,466.536838821177
112,51.33161541,12.3919536,cpb,catchment_80,0.3498212197647946,466.536838821177
113,51.370681623,12.38638885,cpb,catchment_80,0.3505138782447471,466.536838821177
114,51.35318455,12.271908539,cpb,catchment_80,0.3466948923965463,466.536838821177
115,51.29865455,12.42396122,cpb,catchment_80,0.3500623519833504,466.536838821177
116,51.3309146,12.406533494,cpb,catchment_80,0.3502443082867286,466.536838821177
117,51.332111789,12.497945404,cpb,catchment_80,0.3530274568038908,466.536838821177
118,51.34949585,12.455068636,cpb,catchment_80,0.3521160241546215,466.536838821177
119,51.41336005,12.419473079,cpb,catchment_80,0.3524590297566691,466.536838821177
120,51.39165385,12.51284299,cpb,catchment_80,0.3548001293466012,466.536838821177
121,51.39710005,12.221703928,cpb,catchment_80,0.3461575411248095,466.536838821177
122,51.2344979,12.744496007,cpb,catchment_80,0.3583680516633414,466.536838821177
123,51.07607635,13.042302686,cpb,catchment_80,0.364073771767622,466.536838821177
124,51.1137879,12.954900932,cpb,catchment_80,0.3621910610640382,466.536838821177
125,51.333383737,13.128269056,cpb,catchment_80,0.3723830274739185,466.536838821177
126,48.690316518,20.553065,cpb,catchment_80,0.5479496373957706,466.536838821177
127,51.3847585,12.80616518,cpb,catchment_80,0.3635980371837811,466.536838821177
128,51.480479,12.636435566,cpb,catchment_80,0.3605763818725563,466.536838821177
129,51.47166205,13.511875992,cpb,catchment_80,0.3876923397387346,466.536838821177
130,51.745835831,13.22156875,cpb,catchment_80,0.3854209991393441,466.536838821177
131,51.5115295,13.396790849,cpb,catchment_80,0.3850034278832626,466.536838821177
132,51.41428756713867,13.541662216186523,cpb,catchment_80,0.387243159661317,466.536838821177
133,51.7391891,13.433011435,cpb,catchment_80,0.3920896631439455,466.536838821177
134,52.24356,21.26403443,cpb,catchment_80,0.6235392735845449,466.536838821177
135,52.21623,21.350962375,cpb,catchment_80,0.6245012619701698,466.536838821177
136,52.24386,21.202202844,cpb,catchment_80,0.6227718437040936,466.536838821177
137,52.26024,20.843055681,cpb,catchment_80,0.617960913713773,466.536838821177
138,52.311185243,20.270485,cpb,catchment_80,0.6093235629358061,466.536838821177
139,52.1293,20.927340966,cpb,catchment_80,0.6186026857358601,466.536838821177
140,52.292525,21.114788319,cpb,catchment_80,0.6218226394127571,466.536838821177
141,52.37928,20.948946327,cpb,catchment_80,0.619912254987073,466.536838821177
142,52.38806,21.067837449,cpb,catchment_80,0.6215093538183624,466.536838821177
143,52.509965,20.987168018,cpb,catchment_80,0.6207804889332158,466.536838821177
144,52.348695,21.272936933,cpb,catchment_80,0.6239831882466904,466.536838821177
145,52.29165,21.251803402,cpb,catchment_80,0.623546375860527,466.536838821177
146,52.44664,21.188642849,cpb,catchment_80,0.6232088625915815,466.536838821177
147,52.514355,21.201388719,cpb,catchment_80,0.6235302581125319,466.536838821177
148,52.17599,21.582436534,cpb,catchment_80,0.6269918295450261,466.536838821177
149,52.28672,21.536182992,cpb,catchment_80,0.6268704145777608,466.536838821177
150,52.232405,21.809664444,cpb,catchment_80,0.6294492145931475,466.536838821177
151,52.215245773,21.45462,cpb,catchment_80,0.6257118695632372,466.536838821177
152,52.022855,21.775857864,cpb,catchment_80,0.6283263217086723,466.536838821177
153,52.116025,21.307784627,cpb,catchment_80,0.6236213594690019,466.536838821177
154,52.12301,21.407837367,cpb,catchment_80,0.6248377726853911,466.536838821177
155,52.058274778,21.39764,cpb,catchment_80,0.624472098340239,466.536838821177
156,52.16403,21.318970335,cpb,catchment_80,0.623932576317926,466.536838821177
157,52.041989517,21.278375,cpb,catchment_80,0.6229813963055613,466.536838821177
158,52.0557,21.035039399,cpb,catchment_80,0.6197983983520563,466.536838821177
159,52.04434,20.851242615,cpb,catchment_80,0.617086781532678,466.536838821177
160,52.13652801513672,20.737384796142575,cpb,catchment_80,0.6158297020364154,466.536838821177
161,52.168415,20.89000713,cpb,catchment_80,0.6182400554252497,466.536838821177
162,52.18011,20.847556298,cpb,catchment_80,0.6176747679937635,466.536838821177
163,52.12519836425781,20.669700622558597,cpb,catchment_80,0.614728934266348,466.536838821177
164,52.098035,20.62789023,cpb,catchment_80,0.6139297403533874,466.536838821177
165,52.21843,20.798996843,cpb,catchment_80,0.6171345856828754,466.536838821177
166,52.2133674621582,20.69921112060547,cpb,catchment_80,0.6156208168277009,466.536838821177
167,52.19753,20.59449237,cpb,catchment_80,0.6139236711360947,466.536838821177
168,48.92957,20.560214583,cpb,catchment_80,0.5549256071111147,466.536838821177
169,48.91163,20.871585851,cpb,catchment_80,0.5603591883605932,466.536838821177
170,49.057895,20.318289565,cpb,catchment_80,0.5531619567520468,466.536838821177
171,49.19645,20.452494643,cpb,catchment_80,0.5601845439819059,466.536838821177
172,49.07989883422852,20.327999114990234,cpb,catchment_80,0.5540007292829121,466.536838821177
173,49.105745,20.5104811,cpb,catchment_80,0.5589059940000963,466.536838821177
174,49.318269824,20.297225,cpb,catchment_80,0.5599058048157953,466.536838821177
175,52.729595,21.046454486,cpb,catchment_80,0.6219083536899004,466.536838821177
176,53.02558,20.913322312,cpb,catchment_80,0.6199614404811205,466.536838821177
177,52.868175,20.573427325,cpb,catchment_80,0.6159058346149564,466.536838821177
178,52.91762,20.731101557,cpb,catchment_80,0.6179235531543816,466.536838821177
179,53.187395,20.481318641,cpb,catchment_80,0.6144557020267015,466.536838821177
180,49.145625,20.408371724,cpb,catchment_80,0.5577202024379785,466.536838821177
181,51.469938025,12.00144405,cpb,catchment_80,0.3412083161836745,466.536838821177
182,51.472713749,12.03966885,cpb,catchment_80,0.3424018849334141,466.536838821177
183,51.4465492,12.096420228,cpb,catchment_80,0.3435116887508179,466.536838821177
184,51.51968645,12.107374713,cpb,catchment_80,0.3454578495139565,466.536838821177
185,51.59977945,11.901305394,cpb,catchment_80,0.3411130090034305,466.536838821177
186,51.5381475,11.770964119,cpb,catchment_80,0.3359168438658337,466.536838821177
187,51.3405941,11.966560359,cpb,catchment_80,0.3373759929986457,466.536838821177
188,51.74733375,11.975001995,cpb,catchment_80,0.3466619524863389,466.536838821177
189,48.896505,22.07801919,cpb,catchment_80,0.5736792879526867,466.536838821177
190,51.12216135,11.828272934,cpb,catchment_80,0.3287482872550845,466.536838821177
191,51.2157822,11.929689657,cpb,catchment_80,0.3336465395782255,466.536838821177
192,51.22269935,12.101128887,cpb,catchment_80,0.3388157328092799,466.536838821177
193,51.06752195,11.950826175,cpb,catchment_80,0.3311642425236294,466.536838821177
194,51.09627532958984,12.111474990844728,cpb,catchment_80,0.3364556193220348,466.536838821177
195,51.66994835,12.244463372,cpb,catchment_80,0.3530114050971972,466.536838821177
196,51.5578527,12.202055341,cpb,catchment_80,0.3491540512478042,466.536838821177
197,51.84573915,12.189231059,cpb,catchment_80,0.3555084262020364,466.536838821177
198,51.7964366,12.179157788,cpb,catchment_80,0.3540102433218007,466.536838821177
199,51.9412379,12.455024929,cpb,catchment_80,0.3661444711583098,466.536838821177
200,51.887182121,12.529744264,cpb,catchment_80,0.367095881706608,466.536838821177
201,52.394515,21.993835416,cpb,catchment_80,0.6313374546289832,466.536838821177
202,52.58157,21.397854423,cpb,catchment_80,0.6260369680951283,466.536838821177
203,52.64258193969727,21.591716766357425,cpb,catchment_80,0.6282322335792072,466.536838821177
204,52.786425,21.898453053,cpb,catchment_80,0.6313160523470357,466.536838821177
205,52.725985,22.020874709,cpb,catchment_80,0.6321619190780937,466.536838821177
206,53.064899393,21.582855,cpb,catchment_80,0.6279720371190012,466.536838821177
207,48.77284,21.859882682,cpb,catchment_80,0.5685657808132816,466.536838821177
208,54.718845,25.249018331,cpb,catchment_80,0.6269880273719901,466.536838821177
209,50.6591766,11.45775681,cpb,catchment_80,0.3088489518228502,466.536838821177
210,50.436240407,11.53494825,cpb,catchment_80,0.3066216626120244,466.536838821177
211,50.706790317,11.62447265,cpb,catchment_80,0.3144583735320459,466.536838821177
212,50.6758238,11.237453051,cpb,catchment_80,0.3031091905189372,466.536838821177
213,48.63456,21.704779006,cpb,catchment_80,0.5633054609523881,466.536838821177
214,50.8358834,12.105449796,cpb,catchment_80,0.3309040686616799,466.536838821177
215,50.77398675,12.007190782,cpb,catchment_80,0.3267762514025287,466.536838821177
216,60.648065876,25.844238094,cpb,catchment_80,0.4096057143223778,466.536838821177
217,50.9676783,11.895275776,cpb,catchment_80,0.3274947019540822,466.536838821177
218,50.9808725,11.970804687,cpb,catchment_80,0.3299542372026308,466.536838821177
219,50.90284195,11.560875134,cpb,catchment_80,0.3166036589176,466.536838821177
220,50.8908376,11.607958644,cpb,catchment_80,0.317692052961086,466.536838821177
221,50.927771876,11.6140564,cpb,catchment_80,0.3186149693549025,466.536838821177
222,50.8018892,11.527856552,cpb,catchment_80,0.3136417910562342,466.536838821177
223,50.721707223,11.72193775,cpb,catchment_80,0.3175156495124917,466.536838821177
224,50.4848942,11.669965682,cpb,catchment_80,0.3113441812786398,466.536838821177
225,50.6147747,11.940303164,cpb,catchment_80,0.3216194992716268,466.536838821177
226,52.166485,22.337486543,cpb,catchment_80,0.6321582591855506,466.536838821177
227,52.37656,22.437593157,cpb,catchment_80,0.633249870788118,466.536838821177
228,48.99592,21.228861333,cpb,catchment_80,0.5684956942877463,466.536838821177
229,50.70656505,12.473736518,cpb,catchment_80,0.339151662025233,466.536838821177
230,50.72383085,12.447344173,cpb,catchment_80,0.3387143713738834,466.536838821177
231,54.700535617,25.259057187,cpb,catchment_80,0.6271733863553977,466.536838821177
232,50.6026547,12.51645089,cpb,catchment_80,0.338330340325034,466.536838821177
233,60.23859,24.083001669,cpb,catchment_80,0.441247108202318,466.536838821177
234,48.836085,21.272997206,cpb,catchment_80,0.5642544760366753,466.536838821177
235,48.919255914,21.174405,cpb,catchment_80,0.5654042832088283,466.536838821177
236,50.43317265,12.478656291,cpb,catchment_80,0.3337925129109363,466.536838821177
237,49.156363352,20.95343,cpb,catchment_80,0.5692386856272047,466.536838821177
238,50.647763,12.832791405,cpb,catchment_80,0.3488026105253823,466.536838821177
239,54.7378975,25.258725595,cpb,catchment_80,0.6267223294029534,466.536838821177
240,49.126712993,21.102115,cpb,catchment_80,0.5707518641072428,466.536838821177
241,50.5616054,12.728458141,cpb,catchment_80,0.3438978343919993,466.536838821177
242,50.51717195,12.767186787,cpb,catchment_80,0.3441862179366279,466.536838821177
243,50.47366876,12.763708366,cpb,catchment_80,0.3432130407711758,466.536838821177
244,50.841121173,12.4720021,cpb,catchment_80,0.3418428533211793,466.536838821177
245,54.743499755859375,25.274200439453125,cpb,catchment_80,0.6266014783051612,466.536838821177
246,50.690607,12.354465426,cpb,catchment_80,0.3352791349863196,466.536838821177
247,50.6217079,12.344249828,cpb,catchment_80,0.3335828769471016,466.536838821177
248,50.6551387,12.353904359,cpb,catchment_80,0.334544758513533,466.536838821177
249,49.29926,21.283095,cpb,catchment_80,0.5785048682174306,466.536838821177
250,50.48342665,12.136385316,cpb,catchment_80,0.3246772130751564,466.536838821177
251,50.5009813,12.176657273,cpb,catchment_80,0.326205771182494,466.536838821177
252,50.3945632,12.148967327,cpb,catchment_80,0.323275284455607,466.536838821177
253,52.84363,19.686417963,cpb,catchment_80,0.6030792981498108,466.536838821177
254,52.568595,19.677654062,cpb,catchment_80,0.6010683494438234,466.536838821177
255,52.53753,19.757988041,cpb,catchment_80,0.6022002420549952,466.536838821177
256,52.651745,19.699699937,cpb,catchment_80,0.602014065932206,466.536838821177
257,52.42287,19.429559985,cpb,catchment_80,0.5956464891347267,466.536838821177
258,49.2124137878418,21.664670944213867,cpb,catchment_80,0.580039967180344,466.536838821177
259,50.8474267,12.910631015,cpb,catchment_80,0.3552423129395361,466.536838821177
260,50.820350887,12.86997045,cpb,catchment_80,0.3534424636657622,466.536838821177
261,50.823041676,12.8341658,cpb,catchment_80,0.3524046708664176,466.536838821177
262,50.79840935,12.886107688,cpb,catchment_80,0.3534866575550688,466.536838821177
263,50.87275695,12.713450921,cpb,catchment_80,0.3497579964454025,466.536838821177
264,50.73198415,12.90282718,cpb,catchment_80,0.3526455805279154,466.536838821177
265,50.91891205,12.958558056,cpb,catchment_80,0.3581893711698188,466.536838821177
266,48.900385,21.670502806,cpb,catchment_80,0.570654809453276,466.536838821177
267,48.846385,21.641866653,cpb,catchment_80,0.5687839111390116,466.536838821177
268,54.692991885,25.274625528,cpb,catchment_80,0.6272083093467679,466.536838821177
269,50.79509855,12.617721762,cpb,catchment_80,0.3452718389303712,466.536838821177
270,50.6967511,12.777282663,cpb,catchment_80,0.3481005340577117,466.536838821177
271,50.68704105,12.912027279,cpb,catchment_80,0.3520178461705409,466.536838821177
272,50.74714692,13.05465715,cpb,catchment_80,0.3576226111489018,466.536838821177
273,50.57687635,13.058581981,cpb,catchment_80,0.3543252279394016,466.536838821177
274,50.505785674,12.9306567,cpb,catchment_80,0.3489591427787897,466.536838821177
275,50.60090435,13.186137786,cpb,catchment_80,0.35880462688462,466.536838821177
276,50.724317863,13.190814006,cpb,catchment_80,0.3613859920201895,466.536838821177
277,50.67503425,13.350984775,cpb,catchment_80,0.3654958645047511,466.536838821177
278,50.85466975,13.089183834,cpb,catchment_80,0.3608851902014057,466.536838821177
279,50.80281605,13.12729778,cpb,catchment_80,0.3610025340963372,466.536838821177
280,50.9172717,13.339344082,cpb,catchment_80,0.3699564778126509,466.536838821177
281,50.989684001,13.277105221,cpb,catchment_80,0.3695225870869378,466.536838821177
282,50.754530081,13.41143785,cpb,catchment_80,0.3689835192180358,466.536838821177
283,50.765983961,13.54908635,cpb,catchment_80,0.3736396699321183,466.536838821177
284,51.008751242,12.9931842,cpb,catchment_80,0.3611331243284543,466.536838821177
285,53.759223195,20.484595,cpb,catchment_80,0.6119462612536282,466.536838821177
286,53.844695,20.52590277,cpb,catchment_80,0.6119453255086114,466.536838821177
287,53.787755,20.524836312,cpb,catchment_80,0.6120495843299729,466.536838821177
288,53.7752,20.547196026,cpb,catchment_80,0.6121914913354156,466.536838821177
289,53.78099822998047,20.500600814819336,cpb,catchment_80,0.6119585488631152,466.536838821177
290,53.78391,20.523060818,cpb,catchment_80,0.6120529108752024,466.536838821177
291,53.774825,20.511835,cpb,catchment_80,0.6120289149652678,466.536838821177
292,53.768699645996094,20.45890045166016,cpb,catchment_80,0.6117926623493365,466.536838821177
293,46.063346627,14.503663323,cpb,catchment_80,0.308404613441935,466.536838821177
294,45.849077,15.971145,cpb,catchment_80,0.3500573996599946,466.536838821177
295,44.950746821,25.990851194,cpb,catchment_80,0.4675133737334257,466.536838821177
296,44.929995366,25.990621707,cpb,catchment_80,0.4675910586624106,466.536838821177
297,44.95000076293945,26.016700744628903,cpb,catchment_80,0.4671561255491125,466.536838821177
298,59.33259963989258,18.06489944458008,cpb,catchment_80,0.5527702622216137,466.536838821177
299,59.42259979248047,24.7362003326416,cpb,catchment_80,0.4730090698519609,466.536838821177
300,50.05828996,14.533898675,cpb,catchment_80,0.3923724324496149,466.536838821177
301,47.4984016418457,19.0403995513916,cpb,catchment_80,0.4778916407004155,466.536838821177
302,45.781785,15.84253,cpb,catchment_80,0.3446249800682547,466.536838821177
303,45.746565,15.843434,cpb,catchment_80,0.3440404234464581,466.536838821177
304,48.194205,16.396182478,cpb,catchment_80,0.4065030862580699,466.536838821177
305,45.91112,16.408793,cpb,catchment_80,0.3658197235599101,466.536838821177
306,45.79045210832132,15.975609490164294,cpb,catchment_80,0.3491626049151543,466.536838821177
307,45.84146,16.132237,cpb,catchment_80,0.3552776921431657,466.536838821177
308,45.96320724487305,16.254497528076172,cpb,catchment_80,0.3615762961681726,466.536838821177
309,45.79045210832132,15.975609490164294,cpb,catchment_80,0.3491626049151543,466.536838821177
310,50.03553,14.61498747,cpb,catchment_80,0.394628914902327,466.536838821177
311,52.54425365,13.442296139,cpb,catchment_80,0.418219135661615,466.536838821177
312,45.67327,16.070672,cpb,catchment_80,0.350220661142659,466.536838821177
313,59.4447125,24.718895641,cpb,catchment_80,0.4722762174138359,466.536838821177
314,45.79384,15.659425,cpb,catchment_80,0.3388510163823123,466.536838821177
315,45.79045210832132,15.975609490164294,cpb,catchment_80,0.3491626049151543,466.536838821177
316,47.58667,19.089952666,cpb,catchment_80,0.4815744101754393,466.536838821177
317,48.1880725,16.35363508,cpb,catchment_80,0.4049138536740271,466.536838821177
318,45.00421,26.45144,cpb,catchment_80,0.4607394287707371,466.536838821177
319,59.43014565,24.690497288,cpb,catchment_80,0.4731531195788359,466.536838821177
320,59.4194745,24.684799827,cpb,catchment_80,0.4736432492182806,466.536838821177
321,44.971979753,25.996382359,cpb,catchment_80,0.4673635042603501,466.536838821177
322,45.21529,25.79448,cpb,catchment_80,0.4698930174520442,466.536838821177
323,45.225259234,26.058563543,cpb,catchment_80,0.4657664913106996,466.536838821177
324,52.509838754,13.363924325,cpb,catchment_80,0.4143242483100141,466.536838821177
325,50.081115,14.513092874,cpb,catchment_80,0.3921070968461624,466.536838821177
326,50.0505002,14.560345,cpb,catchment_80,0.3931018032854382,466.536838821177
327,59.361434902,24.64328,cpb,catchment_80,0.4763764347167032,466.536838821177
328,47.460943264,19.078770242,cpb,catchment_80,0.4779530461120104,466.536838821177
329,47.460648962,19.092129,cpb,catchment_80,0.4783037317944971,466.536838821177
330,53.88047,20.466790059,cpb,catchment_80,0.6117189974934483,466.536838821177
331,53.84446,20.717599202,cpb,catchment_80,0.6125915337837449,466.536838821177
332,53.995925,20.418946074,cpb,catchment_80,0.6118498131526859,466.536838821177
333,53.83131408691406,20.25839614868164,cpb,catchment_80,0.6107518696169777,466.536838821177
334,54.10512,20.498003348,cpb,catchment_80,0.6127715000995926,466.536838821177
335,54.06069,20.247971341,cpb,catchment_80,0.6114128325583337,466.536838821177
336,54.244395,20.826816888,cpb,catchment_80,0.6152061641115054,466.536838821177
337,54.293105,20.477633545,cpb,catchment_80,0.6136411676633111,466.536838821177
338,54.09019,20.890528032,cpb,catchment_80,0.614527355587793,466.536838821177
339,53.8544,20.966854314,cpb,catchment_80,0.6133735935579661,466.536838821177
340,53.98592,21.0083936,cpb,catchment_80,0.6146755676407277,466.536838821177
341,54.060045,21.379946157,cpb,catchment_80,0.6196093807064488,466.536838821177
342,48.153015,16.382581766,cpb,catchment_80,0.4051115540999502,466.536838821177
343,50.085279244,14.426225071,cpb,catchment_80,0.3893185901582897,466.536838821177
344,47.490905,19.115070762,cpb,catchment_80,0.4797154468533207,466.536838821177
345,44.84999847412109,24.86669921875,cpb,catchment_80,0.4821848948745736,466.536838821177
346,44.84999847412109,24.86669921875,cpb,catchment_80,0.4821848948745736,466.536838821177
347,47.470258,19.143424176,cpb,catchment_80,0.4799267315991326,466.536838821177
348,44.865510848,24.838343054,cpb,catchment_80,0.4825921263924951,466.536838821177
349,47.4853275,19.200294307,cpb,catchment_80,0.4818338010241256,466.536838821177
350,47.4733,19.172126999,cpb,catchment_80,0.480769130694781,466.536838821177
